,order_number,order_date,customer_name,channel,product_name,order_quantity,unit_price,revenue,total unit cost,state,state_name,region,lat,longitude,budget,2017 budget
163,SO - 0006597,2014-01-04,Topiczoom Corp,Export,Product 24,5,1922.9,9614.5,1538.3200000000002,IL,Illinois,Midwest,42.04639,-87.69435,756557.97,
164,SO - 0008954,2014-01-04,Rhynoodle Ltd,Distributor,Product 19,10,3939.6,39396.0,3348.66,NY,New York,Northeast,43.01164,-78.75715,1645841.6,
165,SO - 0008682,2014-01-04,Kaymbo Company,Wholesale,Product 4,8,3819.0,30552.0,2635.1099999999997,CT,Connecticut,Northeast,41.27212,-72.9675,2885560.824,
166,SO - 0009909,2014-01-04,State Ltd,Wholesale,Product 25,10,1045.2,10452.0,679.3800000000001,GA,Georgia,South,33.76291,-84.42267,5342315.484,
167,SO - 0010192,2014-01-04,Voolia Ltd,Wholesale,Product 29,11,1031.8,11349.8,567.49,IL,Illinois,Midwest,41.76635,-88.2009,594471.5700000001,
168,SO - 0002164,2014-01-04,Realbridge Corp,Wholesale,Product 6,11,3772.1,41493.1,3093.122,VA,Virginia,South,38.84039,-77.42888,1672229.416,
169,SO - 0004885,2014-01-04,Jaxbean Group,Distributor,Product 2,8,1139.0,9112.0,501.16,CA,California,West,34.05223,-118.24368,3050087.565,
170,SO - 0005897,2014-01-04,Pixoboo Corp,Wholesale,Product 2,12,857.6,10291.2,548.864,MO,Missouri,Midwest,38.62727,-90.19789,3050087.565,
171,SO - 0010083,2014-01-04,Shuffledri Group,Distributor,Product 6,10,1192.6000000000001,11926.000000000002,954.0800000000002,FL,Florida,South,28.89895,-81.99374,1672229.416,
172,SO - 0010369,2014-01-04,Aibox Company,Wholesale,Product 14,11,6492.3,71415.3,3895.38,CA,California,West,34.12834,-117.20865,4028698.4090000005,
173,SO - 0001080,2014-01-04,Buzzbean Group,Distributor,Product 26,7,3886.0,27202.0,2215.02,CA,California,West,33.74557,-117.86783,5685138.2700000005,
174,SO - 0001979,2014-01-04,Yombu Corp,Distributor,Product 2,12,1835.8,22029.6,1193.27,CA,California,West,33.96358,-117.56418,3050087.565,
175,SO - 0003540,2014-01-04,Zoonoodle Ltd,Export,Product 4,5,1078.7,5393.5,528.563,IL,Illinois,Midwest,41.74917,-88.16202,2885560.824,
176,SO - 0005049,2014-01-04,Jabbercube Corp,Export,Product 2,10,3343.3,33433.0,2240.0110000000004,VA,Virginia,South,36.85293,-75.97799,3050087.565,
177,SO - 0006302,2014-01-04,Pfizer Corp,Export,Product 18,10,3953.0,39530.0,3360.0499999999997,MA,Massachusetts,Northeast,42.32385,-71.142,2309499.045,
178,SO - 0006801,2014-01-04,Mycone Ltd,Distributor,Product 26,9,1072.0,9648.0,621.76,IN,Indiana,Midwest,38.31459,-85.73894,5685138.2700000005,
179,SO - 0007533,2014-01-04,ALK-Abello Ltd,Wholesale,Product 4,6,2371.8,14230.800000000001,1209.6180000000002,WA,Washington,West,47.67399,-122.12151,2885560.824,
180,SO - 0003174,2014-01-04,Yombu Corp,Distributor,Product 15,11,6150.6,67656.6,4920.4800000000005,CA,California,West,33.75918,-118.00673,3299478.315,
181,SO - 0003330,2014-01-04,Walgreen Corp,Export,Product 5,9,1306.5,11758.5,535.665,IA,Iowa,Midwest,42.49276,-92.34296,3925424.5420000004,
182,SO - 0006166,2014-01-04,Buzzbean Group,Wholesale,Product 2,9,6458.8,58129.200000000004,5489.98,IL,Illinois,Midwest,41.51591,-87.60098,3050087.565,
183,SO - 0006226,2014-01-04,GOOD Ltd,Wholesale,Product 15,9,1125.6000000000001,10130.400000000001,810.432,FL,Florida,South,26.33981,-81.7787,3299478.315,
184,SO - 0007158,2014-01-04,True Ltd,Wholesale,Product 23,8,2479.0,19832.0,1884.04,IN,Indiana,Midwest,41.61329,-87.47085,1135815.7580000001,
185,SO - 0008762,2014-01-04,Browsebug Company,Wholesale,Product 8,9,3892.7000000000003,35034.3,2257.766,CA,California,West,38.10742,-122.5697,1085037.3290000001,
186,SO - 000848,2014-01-05,Army Group,Wholesale,Product 15,9,2217.7000000000003,19959.300000000003,1596.7440000000001,IN,Indiana,Midwest,41.05238,-85.16209,3299478.315,
187,SO - 0002922,2014-01-05,Janyx Group,Wholesale,Product 25,6,247.9,1487.4,123.95,WA,Washington,West,47.32232,-122.31262,5342315.484,
188,SO - 0004967,2014-01-05,Valeant Corp,Distributor,Product 16,12,3845.8,46149.600000000006,2230.564,MA,Massachusetts,Northeast,42.52787,-70.92866,2062061.144,
189,SO - 0005582,2014-01-05,MEIJER Corp,Wholesale,Product 3,7,2539.3,17775.100000000002,1625.152,TX,Texas,South,29.69106,-95.2091,2642352.432,
190,SO - 0005751,2014-01-05,Zava Group,Wholesale,Product 2,5,1943.0,9715.0,1651.55,NC,North Carolina,South,35.92812,-79.03742,3050087.565,
191,SO - 0006419,2014-01-05,Skiptube Ltd,Distributor,Product 14,10,1058.6000000000001,10586.000000000002,666.9180000000001,IL,Illinois,Midwest,41.88503,-87.7845,4028698.4090000005,
192,SO - 0008408,2014-01-05,Gabvine Ltd,Distributor,Product 26,7,3966.4,27764.8,2379.84,NJ,New Jersey,Northeast,40.18205,-74.19852,5685138.2700000005,
193,SO - 0009501,2014-01-05,Realbuzz Ltd,Wholesale,Product 13,11,783.9,8622.9,399.789,CA,California,West,34.0739,-117.31365,3720639.645,
194,SO - 0001410,2014-01-05,Zoomzone Corp,Distributor,Product 14,7,180.9,1266.3,85.023,NY,New York,Northeast,40.9126,-73.83708,4028698.4090000005,
195,SO - 0002573,2014-01-05,Aromaticos Company,Distributor,Product 20,7,5306.400000000001,37144.8,4351.2480000000005,NJ,New Jersey,Northeast,40.48622,-74.45182,2067108.1199999999,
196,SO - 0004669,2014-01-05,ALK-Abello Ltd,Distributor,Product 21,10,6210.900000000001,62109.00000000001,2857.0140000000006,IN,Indiana,Midwest,40.4167,-86.87529,959899.2180000001,
197,SO - 0005733,2014-01-05,Realbuzz Ltd,Wholesale,Product 17,11,2726.9,29995.9,1636.14,CA,California,West,37.66243,-121.87468,2119616.824,
198,SO - 0007362,2014-01-05,Rhynoodle Ltd,Export,Product 19,6,1031.8,6190.799999999999,433.35599999999994,CA,California,West,34.03363,-117.04309,1645841.6,
199,SO - 0008890,2014-01-05,Zoovu Corp,Export,Product 3,5,3631.4,18157.0,1561.502,FL,Florida,South,28.07807,-82.76371,2642352.432,
200,SO - 0009788,2014-01-05,Rooxo Company,Distributor,Product 13,10,2827.4,28274.0,2261.92,OH,Ohio,Midwest,39.75895,-84.19161,3720639.645,
201,SO - 0009911,2014-01-05,US Ltd,Distributor,Product 17,5,911.2,4556.0,446.488,CA,California,West,33.86751,-117.99812,2119616.824,
202,SO - 000201,2014-01-05,Tambee Company,Wholesale,Product 25,6,1983.2,11899.2,1447.736,IN,Indiana,Midwest,39.77186,-86.26094,5342315.484,
203,SO - 0002018,2014-01-05,Aimbo Corp,Wholesale,Product 6,7,2365.1,16555.7,1087.946,NY,New York,Northeast,40.91149,-73.78235,1672229.416,
204,SO - 0003671,2014-01-05,Wise Company,Wholesale,Product 27,5,3343.3,16716.5,1370.753,OK,Oklahoma,South,35.65283,-97.4781,964940.2310000001,
205,SO - 0004962,2014-01-05,WOCKHARDT Group,Distributor,Product 13,8,5996.5,47972.0,5097.025,FL,Florida,South,29.58497,-81.20784,3720639.645,
206,SO - 0007547,2014-01-05,Skinder Group,Wholesale,Product 2,5,221.1,1105.5,101.706,WA,Washington,West,46.23958,-119.10057,3050087.565,
207,SO - 0010693,2014-01-05,Viva Ltd,Wholesale,Product 3,9,3289.7000000000003,29607.300000000003,2500.172,OK,Oklahoma,South,35.33951,-97.4867,2642352.432,
208,SO - 0008591,2014-01-05,Mylan Corp,Distributor,Product 25,9,797.3000000000001,7175.700000000001,422.5690000000001,NE,Nebraska,Midwest,41.13667,-95.89084,5342315.484,
209,SO - 0008286,2014-01-05,American Corp,Wholesale,Product 25,5,1782.2,8911.0,1354.472,TX,Texas,South,29.56294,-95.536,5342315.484,
210,SO - 0001079,2014-01-05,Mita Corp,Wholesale,Product 7,11,1005.0,11055.0,623.1,TX,Texas,South,32.79333,-96.76651,889737.555,
211,SO - 0001280,2014-01-05,Trunyx Ltd,Distributor,Product 17,7,931.3000000000001,6519.1,391.146,IL,Illinois,Midwest,42.04114,-87.69006,2119616.824,
212,SO - 0002132,2014-01-05,Neutrogena Ltd,Wholesale,Product 6,7,1775.5,12428.5,727.9549999999999,CA,California,West,36.96134,-120.06072,1672229.416,
213,SO - 0003300,2014-01-05,Neutrogena Ltd,Wholesale,Product 4,10,1018.4,10184.0,539.7520000000001,VA,Virginia,South,36.83543,-76.29827,2885560.824,
214,SO - 0003830,2014-01-05,Chatterpoi Corp,Export,Product 17,11,187.6,2063.6,80.66799999999999,OH,Ohio,Midwest,39.34021,-84.41716,2119616.824,
215,SO - 0006704,2014-01-05,Realcube Company,Wholesale,Product 20,9,5085.3,45767.700000000004,3661.416,NJ,New Jersey,Northeast,40.72816,-74.07764,2067108.1199999999,
216,SO - 0007421,2014-01-05,Avavee Group,Wholesale,Product 5,10,3839.1,38391.0,2303.46,IL,Illinois,Midwest,39.79106,-89.64457,3925424.5420000004,
217,SO - 0007832,2014-01-05,NARS Group,Distributor,Product 26,11,1266.3,13929.3,848.421,AR,Arkansas,South,36.19007,-94.15943,5685138.2700000005,
218,SO - 0010609,2014-01-05,Dynazzy Company,Export,Product 25,12,951.4,11416.8,780.1479999999999,CA,California,West,33.95333,-117.39611,5342315.484,
219,SO - 000490,2014-01-05,Quaxo Ltd,Wholesale,Product 26,7,234.5,1641.5,187.60000000000002,CA,California,West,37.48522,-122.23635,5685138.2700000005,
220,SO - 0001318,2014-01-05,Zooveo Company,Wholesale,Product 14,8,1983.2,15865.6,1487.4,IN,Indiana,Midwest,41.68338,-86.25001,4028698.4090000005,
221,SO - 0001795,2014-01-05,Accudial Company,Wholesale,Product 13,9,4006.6,36059.4,3205.28,IL,Illinois,Midwest,41.84454,-87.75929,3720639.645,
222,SO - 0002695,2014-01-05,Skinder Group,Wholesale,Product 17,5,234.5,1172.5,173.53,CA,California,West,33.98168,-118.22507,2119616.824,
223,SO - 0003660,2014-01-05,Tambee Company,Distributor,Product 10,9,5226.0,47034.0,3814.98,CT,Connecticut,Northeast,41.27065,-72.94705,864331.624,
224,SO - 0005440,2014-01-05,ALK-Abello Ltd,Distributor,Product 5,11,917.9,10096.9,706.783,MO,Missouri,Midwest,37.19415,-93.2913,3925424.5420000004,
225,SO - 0005573,2014-01-05,Aibox Company,Wholesale,Product 14,5,2378.5,11892.5,1974.155,TN,Tennessee,South,35.20453,-89.87398,4028698.4090000005,
226,SO - 0006929,2014-01-05,American Corp,Wholesale,Product 9,11,2666.6,29332.6,2239.944,IN,Indiana,Midwest,39.8716,-86.01156,710415.405,
227,SO - 0008546,2014-01-05,Feednation Corp,Export,Product 16,7,757.1,5299.7,499.68600000000004,CA,California,West,37.35411,-121.95524,2062061.144,
228,SO - 0008664,2014-01-05,Kazu Corp,Wholesale,Product 19,10,1092.1000000000001,10921.000000000002,556.9710000000001,TX,Texas,South,32.51934,-94.76459,1645841.6,
229,SO - 0008494,2014-01-05,GOOD Ltd,Export,Product 26,11,1065.3,11718.3,490.038,IA,Iowa,Midwest,42.00833,-91.64407,5685138.2700000005,
230,SO - 0010420,2014-01-05,The Ltd,Wholesale,Product 1,8,1038.5,8308.0,830.8000000000001,FL,Florida,South,28.03446,-80.58866,3016489.209,
231,SO - 000460,2014-01-05,Gigabox Group,Wholesale,Product 16,5,1728.6000000000001,8643.0,708.726,NY,New York,Northeast,40.83722,-73.88611,2062061.144,
232,SO - 0002439,2014-01-05,Tagfeed Ltd,Distributor,Product 8,8,1775.5,14204.0,1047.5449999999998,CA,California,West,33.75918,-118.00673,1085037.3290000001,
233,SO - 0003678,2014-01-05,Skippad Ltd,Wholesale,Product 26,5,1232.8,6164.0,505.448,IL,Illinois,Midwest,42.11125,-88.0644,5685138.2700000005,
234,SO - 0005861,2014-01-05,Bath Group,Export,Product 14,5,1869.3,9346.5,972.0360000000001,CO,Colorado,West,40.42331,-104.70913,4028698.4090000005,
235,SO - 0010490,2014-01-05,Nlounge Ltd,Distributor,Product 13,7,1085.4,7597.800000000001,846.6120000000001,TX,Texas,South,32.58986,-96.85695,3720639.645,
236,SO - 0001219,2014-01-06,Family Corp,Wholesale,Product 14,5,180.9,904.5,130.248,MI,Michigan,Midwest,42.66198,-83.38792,4028698.4090000005,
237,SO - 0001259,2014-01-06,Unit Ltd,Distributor,Product 19,8,3825.7000000000003,30605.600000000002,2601.4760000000006,IA,Iowa,Midwest,41.52364,-90.57764,1645841.6,
238,SO - 0001802,2014-01-06,General Company,Distributor,Product 18,9,1159.1000000000001,10431.900000000001,533.186,IL,Illinois,Midwest,42.08836,-87.98063,2309499.045,
239,SO - 0002564,2014-01-06,Army Group,Wholesale,Product 3,12,167.5,2010.0,103.85,TX,Texas,South,32.45451,-99.73815,2642352.432,
240,SO - 0002932,2014-01-06,Muxo Group,Wholesale,Product 15,5,1112.2,5561.0,544.9780000000001,MI,Michigan,Midwest,42.59034,-82.91695,3299478.315,
241,SO - 0004007,2014-01-06,Revitol Company,Wholesale,Product 21,11,1011.7,11128.7,586.786,UT,Utah,West,41.73549,-111.83439,959899.2180000001,
242,SO - 0005147,2014-01-06,Z.H.T. Group,Export,Product 19,6,1065.3,6391.799999999999,777.669,IN,Indiana,Midwest,41.05238,-85.16209,1645841.6,
243,SO - 0007099,2014-01-06,Jayo Company,Distributor,Product 2,7,3899.4,27295.8,1598.754,FL,Florida,South,27.8428,-82.69954,3050087.565,
244,SO - 0008693,2014-01-06,Livepath Corp,Wholesale,Product 10,9,6050.1,54450.9,3025.05,TX,Texas,South,25.90175,-97.49748,864331.624,
245,SO - 000343,2014-01-06,Cogidoo Company,Wholesale,Product 25,11,6391.8,70309.8,4793.85,CT,Connecticut,Northeast,41.53678,-72.79454,5342315.484,
246,SO - 0003171,2014-01-06,Realbridge Corp,Distributor,Product 6,11,3966.4,43630.4,2816.144,CT,Connecticut,Northeast,41.22509,-73.06111,1672229.416,
247,SO - 0004230,2014-01-06,ALK-Abello Ltd,Export,Product 2,12,1889.4,22672.800000000003,888.018,CA,California,West,37.775,-122.41944,3050087.565,
248,SO - 0007706,2014-01-06,Yombu Corp,Export,Product 21,6,864.3000000000001,5185.8,579.0810000000001,FL,Florida,South,25.67149,-80.4445,959899.2180000001,
249,SO - 0008142,2014-01-06,Zoomdog Corp,Distributor,Product 2,11,850.9,9359.9,697.7379999999999,AL,Alabama,South,34.57332,-86.99214,3050087.565,
250,SO - 0009260,2014-01-06,Pfizer Corp,Distributor,Product 13,9,1092.1000000000001,9828.900000000001,709.8650000000001,NY,New York,Northeast,41.13418,-73.96573,3720639.645,
251,SO - 0008352,2014-01-06,Rochester Group,Wholesale,Product 25,10,3872.6,38726.0,2517.19,SC,South Carolina,South,32.81793,-79.95896,5342315.484,
252,SO - 000365,2014-01-06,Voolia Ltd,Distributor,Product 25,5,1018.4,5092.0,753.616,DE,Delaware,South,39.74595,-75.54659,5342315.484,
253,SO - 0001448,2014-01-06,Avamba Company,Wholesale,Product 19,8,4020.0,32160.0,3015.0,NJ,New Jersey,Northeast,40.40463,-74.30854,1645841.6,
254,SO - 0004174,2014-01-06,Pfizer Corp,Wholesale,Product 23,10,2378.5,23785.0,1879.015,IL,Illinois,Midwest,41.83755,-87.68184,1135815.7580000001,
255,SO - 0006803,2014-01-06,Organon Corp,Wholesale,Product 18,7,1943.0,13601.0,835.49,OR,Oregon,West,44.05817,-121.31531,2309499.045,
256,SO - 0007951,2014-01-06,Muxo Group,Distributor,Product 3,7,167.5,1172.5,135.675,NY,New York,Northeast,41.13418,-73.96573,2642352.432,
257,SO - 0010640,2014-01-06,Colgate-Pa Group,Export,Product 17,8,1695.1000000000001,13560.800000000001,983.158,IL,Illinois,Midwest,40.53839,-88.98528,2119616.824,
258,SO - 000704,2014-01-06,Centizu Company,Wholesale,Product 1,11,6184.1,68025.1,4638.075000000001,CA,California,West,33.96358,-117.56418,3016489.209,
259,SO - 0001873,2014-01-06,Dazzlesphe Corp,Distributor,Product 15,6,1072.0,6432.0,707.52,IL,Illinois,Midwest,41.7543,-87.97753,3299478.315,
260,SO - 0003789,2014-01-06,Family Corp,Wholesale,Product 13,8,268.0,2144.0,166.16,FL,Florida,South,27.33643,-82.53065,3720639.645,
261,SO - 0006831,2014-01-06,SEINDNI Corp,Wholesale,Product 26,5,1105.5,5527.5,563.8050000000001,NJ,New Jersey,Northeast,39.99426,-74.16615,5685138.2700000005,
262,SO - 0008691,2014-01-06,Aveda Group,Wholesale,Product 25,11,683.4,7517.4,314.364,FL,Florida,South,26.62535,-81.6248,5342315.484,
263,SO - 0010027,2014-01-06,CLINIQUE Ltd,Distributor,Product 15,8,3852.5,30820.0,2311.5,OH,Ohio,Midwest,41.0991,-80.6459,3299478.315,
264,SO - 0001657,2014-01-06,Mylan Corp,Wholesale,Product 3,11,3041.8,33459.8,1551.3180000000002,CA,California,West,38.23242,-122.63665,2642352.432,
265,SO - 0002634,2014-01-06,Fred's Company,Wholesale,Product 3,7,1125.6000000000001,7879.200000000001,585.3120000000001,MI,Michigan,Midwest,42.96336,-85.66809,2642352.432,
266,SO - 0003823,2014-01-06,Arbor Company,Distributor,Product 4,5,737.0,3685.0,346.39,VA,Virginia,South,37.55376,-77.46026,2885560.824,
267,SO - 0003867,2014-01-06,Zoonoodle Ltd,Wholesale,Product 28,11,5313.1,58444.100000000006,2125.2400000000002,CO,Colorado,West,39.88219,-105.06443,1003867.767,
268,SO - 0004712,2014-01-06,NARS Group,Wholesale,Product 5,11,6277.900000000001,69056.90000000001,3892.2980000000002,UT,Utah,West,40.66772,-111.93883,3925424.5420000004,
269,SO - 0004724,2014-01-06,Arbor Company,Wholesale,Product 5,7,2572.8,18009.600000000002,1132.0320000000002,CA,California,West,33.64697,-117.68922,3925424.5420000004,
270,SO - 0005638,2014-01-06,Revitol Company,Distributor,Product 14,5,2613.0,13065.0,1045.2,WA,Washington,West,46.60207,-120.5059,4028698.4090000005,
271,SO - 0006294,2014-01-06,Browsetype Corp,Wholesale,Product 26,6,1943.0,11658.0,1165.8,MN,Minnesota,Midwest,44.94441,-93.09327,5685138.2700000005,
272,SO - 0006475,2014-01-06,Talane Group,Distributor,Product 23,7,1259.6000000000001,8817.2,617.2040000000001,MI,Michigan,Midwest,42.67403,-82.91677,1135815.7580000001,
273,SO - 0007567,2014-01-06,American Corp,Wholesale,Product 9,5,1105.5,5527.5,729.63,TX,Texas,South,32.02464,-102.11347,710415.405,
274,SO - 0009678,2014-01-06,Avamba Company,Distributor,Product 3,11,5159.0,56749.0,2785.86,MD,Maryland,South,39.41427,-77.41054,2642352.432,
275,SO - 0010516,2014-01-06,WOCKHARDT Group,Wholesale,Product 19,6,3926.2000000000003,23557.2,2316.458,CT,Connecticut,Northeast,41.18739,-73.19576,1645841.6,
276,SO - 0009396,2014-01-06,Pfizer Corp,Distributor,Product 12,10,850.9,8509.0,340.36,TN,Tennessee,South,36.16913,-86.78479,1356976.996,
277,SO - 000159,2014-01-06,Zooveo Company,Wholesale,Product 14,12,857.6,10291.2,686.08,CA,California,West,33.94001,-118.13257,4028698.4090000005,
278,SO - 000801,2014-01-06,Yodoo Ltd,Wholesale,Product 26,5,1065.3,5326.5,671.139,IL,Illinois,Midwest,42.10881,-87.83476,5685138.2700000005,
279,SO - 0001024,2014-01-06,Tambee Company,Wholesale,Product 22,12,3530.9,42370.8,2577.557,NY,New York,Northeast,41.05369,-73.94809,663601.902,
280,SO - 0001978,2014-01-06,Shuffledri Group,Distributor,Product 23,12,3986.5,47838.0,2670.9550000000004,CT,Connecticut,Northeast,41.67176,-72.94927,1135815.7580000001,
281,SO - 0003609,2014-01-06,Brightdog Corp,Distributor,Product 15,8,1963.1000000000001,15704.800000000001,1197.491,IA,Iowa,Midwest,42.49567,-96.39053,3299478.315,
282,SO - 0004511,2014-01-06,Liberty Group,Distributor,Product 28,10,1239.5,12395.0,942.02,IL,Illinois,Midwest,40.4842,-88.99369,1003867.767,
283,SO - 0005449,2014-01-06,Rooxo Company,Wholesale,Product 20,6,3979.8,23878.800000000003,1790.91,KS,Kansas,Midwest,39.04833,-95.67804,2067108.1199999999,
284,SO - 0005614,2014-01-06,Colgate-Pa Group,Export,Product 7,7,2338.3,16368.100000000002,1028.852,CT,Connecticut,Northeast,41.18454,-73.13317,889737.555,
285,SO - 0010750,2014-01-06,Aveda Group,Distributor,Product 15,10,1139.0,11390.0,455.6,MD,Maryland,South,38.62456,-76.93914,3299478.315,
286,SO - 0008720,2014-01-06,Flipbug Ltd,Wholesale,Product 25,6,268.0,1608.0,209.04000000000002,CA,California,West,38.35658,-121.98774,5342315.484,
287,SO - 0010148,2014-01-06,Alembic Ltd,Export,Product 25,6,1005.0,6030.0,502.5,CA,California,West,32.79477,-116.96253,5342315.484,
288,SO - 000513,2014-01-07,Avavee Group,Distributor,Product 25,11,3946.3,43409.3,2012.613,TX,Texas,South,29.49006,-95.10909,5342315.484,
289,SO - 0003588,2014-01-07,Skippad Ltd,Export,Product 26,7,214.4,1500.8,137.216,CA,California,West,33.52253,-117.70755,5685138.2700000005,
290,SO - 0005064,2014-01-07,Nlounge Ltd,Distributor,Product 28,8,2626.4,21011.2,1365.728,MT,Montana,West,46.87215,-113.994,1003867.767,
291,SO - 0005739,2014-01-07,Blogspan Ltd,Wholesale,Product 13,5,1132.3,5661.5,600.119,TX,Texas,South,26.20341,-98.23001,3720639.645,
292,SO - 0010273,2014-01-07,Quaxo Ltd,Wholesale,Product 2,6,2418.7000000000003,14512.2,1910.7730000000004,CO,Colorado,West,39.80832,-104.93387,3050087.565,
293,SO - 0010205,2014-01-07,Quimm Company,Export,Product 25,8,897.8000000000001,7182.400000000001,763.13,VA,Virginia,South,39.11566,-77.5636,5342315.484,
294,SO - 0009690,2014-01-07,BB17 Company,Export,Product 13,11,871.0,9581.0,418.08,SC,South Carolina,South,34.92487,-81.02508,3720639.645,
295,SO - 0009887,2014-01-07,Flipstorm Group,Wholesale,Product 4,10,737.0,7370.0,449.57,IL,Illinois,Midwest,41.88716,-87.78994,2885560.824,
296,SO - 0008915,2014-01-07,Deseret Group,Wholesale,Product 8,8,2291.4,18331.2,1260.2700000000002,IN,Indiana,Midwest,39.47555,-87.38835,1085037.3290000001,
297,SO - 0007055,2014-01-07,Kare Corp,Wholesale,Product 13,6,3691.7000000000003,22150.2,2178.103,NY,New York,Northeast,43.04812,-76.14742,3720639.645,
298,SO - 0010017,2014-01-07,SHISEIDO Ltd,Distributor,Product 7,12,1246.2,14954.400000000001,834.9540000000001,PA,Pennsylvania,Northeast,41.40897,-75.66241,889737.555,
299,SO - 0009046,2014-01-07,Kare Corp,Wholesale,Product 14,12,214.4,2572.8,150.07999999999998,ID,Idaho,West,43.66294,-116.68736,4028698.4090000005,
300,SO - 0009328,2014-01-07,Safecor Corp,Export,Product 26,5,6009.900000000001,30049.500000000004,3726.1380000000004,CA,California,West,33.95474,-118.21202,5685138.2700000005,
